LAMMPS data file for BaTiO3 core-shell model

5120 atoms
2560 bonds
6 atom types
3 bond types

0.0 32.0000 xlo xhi
0.0 32.0000 ylo yhi
0.0 32.0000 zlo zhi

Masses

1 137.33000  # Ba_core
2 0.00001  # Ba_shell
3 47.86700  # Ti_core
4 0.00001  # Ti_shell
5 15.99900  # O_core
6 0.00001  # O_shell

Atoms # full

4803 2402 3 4.0000 30.000000 18.000000 2.000000
4804 2402 4 -4.0000 30.010000 18.010000 2.010000
4805 2403 5 -2.6667 30.000000 18.000000 0.000000
4806 2403 6 2.6667 30.010000 18.010000 0.010000
4807 2404 5 -2.6667 28.000000 18.000000 2.000000
4808 2404 6 2.6667 28.010000 18.010000 2.010000
4809 2405 5 -2.6667 30.000000 16.000000 2.000000
4810 2405 6 2.6667 30.010000 16.010000 2.010000
4811 2406 1 2.0000 28.000000 16.000000 4.000000
4812 2406 2 -2.0000 28.010000 16.010000 4.010000
4813 2407 3 4.0000 30.000000 18.000000 6.000000
4814 2407 4 -4.0000 30.010000 18.010000 6.010000
4815 2408 5 -2.6667 30.000000 18.000000 4.000000
4816 2408 6 2.6667 30.010000 18.010000 4.010000
4817 2409 5 -2.6667 28.000000 18.000000 6.000000
4818 2409 6 2.6667 28.010000 18.010000 6.010000
4819 2410 5 -2.6667 30.000000 16.000000 6.000000
4820 2410 6 2.6667 30.010000 16.010000 6.010000
4821 2411 1 2.0000 28.000000 16.000000 8.000000
4822 2411 2 -2.0000 28.010000 16.010000 8.010000
4823 2412 3 4.0000 30.000000 18.000000 10.000000
4824 2412 4 -4.0000 30.010000 18.010000 10.010000
4825 2413 5 -2.6667 30.000000 18.000000 8.000000
4826 2413 6 2.6667 30.010000 18.010000 8.010000
4827 2414 5 -2.6667 28.000000 18.000000 10.000000
4828 2414 6 2.6667 28.010000 18.010000 10.010000
4829 2415 5 -2.6667 30.000000 16.000000 10.000000
4830 2415 6 2.6667 30.010000 16.010000 10.010000
4831 2416 1 2.0000 28.000000 16.000000 12.000000
4832 2416 2 -2.0000 28.010000 16.010000 12.010000
4833 2417 3 4.0000 30.000000 18.000000 14.000000
4834 2417 4 -4.0000 30.010000 18.010000 14.010000
4835 2418 5 -2.6667 30.000000 18.000000 12.000000
4836 2418 6 2.6667 30.010000 18.010000 12.010000
4837 2419 5 -2.6667 28.000000 18.000000 14.000000
4838 2419 6 2.6667 28.010000 18.010000 14.010000
4839 2420 5 -2.6667 30.000000 16.000000 14.000000
4840 2420 6 2.6667 30.010000 16.010000 14.010000
4841 2421 1 2.0000 28.000000 16.000000 16.000000
4842 2421 2 -2.0000 28.010000 16.010000 16.010000
4843 2422 3 4.0000 30.000000 18.000000 18.000000
4844 2422 4 -4.0000 30.010000 18.010000 18.010000
4845 2423 5 -2.6667 30.000000 18.000000 16.000000
4846 2423 6 2.6667 30.010000 18.010000 16.010000
4847 2424 5 -2.6667 28.000000 18.000000 18.000000
4848 2424 6 2.6667 28.010000 18.010000 18.010000
4849 2425 5 -2.6667 30.000000 16.000000 18.000000
4850 2425 6 2.6667 30.010000 16.010000 18.010000
4851 2426 1 2.0000 28.000000 16.000000 20.000000
4852 2426 2 -2.0000 28.010000 16.010000 20.010000
4853 2427 3 4.0000 30.000000 18.000000 22.000000
4854 2427 4 -4.0000 30.010000 18.010000 22.010000
4855 2428 5 -2.6667 30.000000 18.000000 20.000000
4856 2428 6 2.6667 30.010000 18.010000 20.010000
4857 2429 5 -2.6667 28.000000 18.000000 22.000000
4858 2429 6 2.6667 28.010000 18.010000 22.010000
4859 2430 5 -2.6667 30.000000 16.000000 22.000000
4860 2430 6 2.6667 30.010000 16.010000 22.010000
4861 2431 1 2.0000 28.000000 16.000000 24.000000
4862 2431 2 -2.0000 28.010000 16.010000 24.010000
4863 2432 3 4.0000 30.000000 18.000000 26.000000
4864 2432 4 -4.0000 30.010000 18.010000 26.010000
4865 2433 5 -2.6667 30.000000 18.000000 24.000000
4866 2433 6 2.6667 30.010000 18.010000 24.010000
4867 2434 5 -2.6667 28.000000 18.000000 26.000000
4868 2434 6 2.6667 28.010000 18.010000 26.010000
4869 2435 5 -2.6667 30.000000 16.000000 26.000000
4870 2435 6 2.6667 30.010000 16.010000 26.010000
4871 2436 1 2.0000 28.000000 16.000000 28.000000
4872 2436 2 -2.0000 28.010000 16.010000 28.010000
4873 2437 3 4.0000 30.000000 18.000000 30.000000
4874 2437 4 -4.0000 30.010000 18.010000 30.010000
4875 2438 5 -2.6667 30.000000 18.000000 28.000000
4876 2438 6 2.6667 30.010000 18.010000 28.010000
4877 2439 5 -2.6667 28.000000 18.000000 30.000000
4878 2439 6 2.6667 28.010000 18.010000 30.010000
4879 2440 5 -2.6667 30.000000 16.000000 30.000000
4880 2440 6 2.6667 30.010000 16.010000 30.010000
4881 2441 1 2.0000 28.000000 20.000000 0.000000
4882 2441 2 -2.0000 28.010000 20.010000 0.010000
4883 2442 3 4.0000 30.000000 22.000000 2.000000
4884 2442 4 -4.0000 30.010000 22.010000 2.010000
4885 2443 5 -2.6667 30.000000 22.000000 0.000000
4886 2443 6 2.6667 30.010000 22.010000 0.010000
4887 2444 5 -2.6667 28.000000 22.000000 2.000000
4888 2444 6 2.6667 28.010000 22.010000 2.010000
4889 2445 5 -2.6667 30.000000 20.000000 2.000000
4890 2445 6 2.6667 30.010000 20.010000 2.010000
4891 2446 1 2.0000 28.000000 20.000000 4.000000
4892 2446 2 -2.0000 28.010000 20.010000 4.010000
4893 2447 3 4.0000 30.000000 22.000000 6.000000
4894 2447 4 -4.0000 30.010000 22.010000 6.010000
4895 2448 5 -2.6667 30.000000 22.000000 4.000000
4896 2448 6 2.6667 30.010000 22.010000 4.010000
4897 2449 5 -2.6667 28.000000 22.000000 6.000000
4898 2449 6 2.6667 28.010000 22.010000 6.010000
4899 2450 5 -2.6667 30.000000 20.000000 6.000000
4900 2450 6 2.6667 30.010000 20.010000 6.010000
4901 2451 1 2.0000 28.000000 20.000000 8.000000
4902 2451 2 -2.0000 28.010000 20.010000 8.010000
4903 2452 3 4.0000 30.000000 22.000000 10.000000
4904 2452 4 -4.0000 30.010000 22.010000 10.010000
4905 2453 5 -2.6667 30.000000 22.000000 8.000000
4906 2453 6 2.6667 30.010000 22.010000 8.010000
4907 2454 5 -2.6667 28.000000 22.000000 10.000000
4908 2454 6 2.6667 28.010000 22.010000 10.010000
4909 2455 5 -2.6667 30.000000 20.000000 10.000000
4910 2455 6 2.6667 30.010000 20.010000 10.010000
4911 2456 1 2.0000 28.000000 20.000000 12.000000
4912 2456 2 -2.0000 28.010000 20.010000 12.010000
4913 2457 3 4.0000 30.000000 22.000000 14.000000
4914 2457 4 -4.0000 30.010000 22.010000 14.010000
4915 2458 5 -2.6667 30.000000 22.000000 12.000000
4916 2458 6 2.6667 30.010000 22.010000 12.010000
4917 2459 5 -2.6667 28.000000 22.000000 14.000000
4918 2459 6 2.6667 28.010000 22.010000 14.010000
4919 2460 5 -2.6667 30.000000 20.000000 14.000000
4920 2460 6 2.6667 30.010000 20.010000 14.010000
4921 2461 1 2.0000 28.000000 20.000000 16.000000
4922 2461 2 -2.0000 28.010000 20.010000 16.010000
4923 2462 3 4.0000 30.000000 22.000000 18.000000
4924 2462 4 -4.0000 30.010000 22.010000 18.010000
4925 2463 5 -2.6667 30.000000 22.000000 16.000000
4926 2463 6 2.6667 30.010000 22.010000 16.010000
4927 2464 5 -2.6667 28.000000 22.000000 18.000000
4928 2464 6 2.6667 28.010000 22.010000 18.010000
4929 2465 5 -2.6667 30.000000 20.000000 18.000000
4930 2465 6 2.6667 30.010000 20.010000 18.010000
4931 2466 1 2.0000 28.000000 20.000000 20.000000
4932 2466 2 -2.0000 28.010000 20.010000 20.010000
4933 2467 3 4.0000 30.000000 22.000000 22.000000
4934 2467 4 -4.0000 30.010000 22.010000 22.010000
4935 2468 5 -2.6667 30.000000 22.000000 20.000000
4936 2468 6 2.6667 30.010000 22.010000 20.010000
4937 2469 5 -2.6667 28.000000 22.000000 22.000000
4938 2469 6 2.6667 28.010000 22.010000 22.010000
4939 2470 5 -2.6667 30.000000 20.000000 22.000000
4940 2470 6 2.6667 30.010000 20.010000 22.010000
4941 2471 1 2.0000 28.000000 20.000000 24.000000
4942 2471 2 -2.0000 28.010000 20.010000 24.010000
4943 2472 3 4.0000 30.000000 22.000000 26.000000
4944 2472 4 -4.0000 30.010000 22.010000 26.010000
4945 2473 5 -2.6667 30.000000 22.000000 24.000000
4946 2473 6 2.6667 30.010000 22.010000 24.010000
4947 2474 5 -2.6667 28.000000 22.000000 26.000000
4948 2474 6 2.6667 28.010000 22.010000 26.010000
4949 2475 5 -2.6667 30.000000 20.000000 26.000000
4950 2475 6 2.6667 30.010000 20.010000 26.010000
4951 2476 1 2.0000 28.000000 20.000000 28.000000
4952 2476 2 -2.0000 28.010000 20.010000 28.010000
4953 2477 3 4.0000 30.000000 22.000000 30.000000
4954 2477 4 -4.0000 30.010000 22.010000 30.010000
4955 2478 5 -2.6667 30.000000 22.000000 28.000000
4956 2478 6 2.6667 30.010000 22.010000 28.010000
4957 2479 5 -2.6667 28.000000 22.000000 30.000000
4958 2479 6 2.6667 28.010000 22.010000 30.010000
4959 2480 5 -2.6667 30.000000 20.000000 30.000000
4960 2480 6 2.6667 30.010000 20.010000 30.010000
4961 2481 1 2.0000 28.000000 24.000000 0.000000
4962 2481 2 -2.0000 28.010000 24.010000 0.010000
4963 2482 3 4.0000 30.000000 26.000000 2.000000
4964 2482 4 -4.0000 30.010000 26.010000 2.010000
4965 2483 5 -2.6667 30.000000 26.000000 0.000000
4966 2483 6 2.6667 30.010000 26.010000 0.010000
4967 2484 5 -2.6667 28.000000 26.000000 2.000000
4968 2484 6 2.6667 28.010000 26.010000 2.010000
4969 2485 5 -2.6667 30.000000 24.000000 2.000000
4970 2485 6 2.6667 30.010000 24.010000 2.010000
4971 2486 1 2.0000 28.000000 24.000000 4.000000
4972 2486 2 -2.0000 28.010000 24.010000 4.010000
4973 2487 3 4.0000 30.000000 26.000000 6.000000
4974 2487 4 -4.0000 30.010000 26.010000 6.010000
4975 2488 5 -2.6667 30.000000 26.000000 4.000000
4976 2488 6 2.6667 30.010000 26.010000 4.010000
4977 2489 5 -2.6667 28.000000 26.000000 6.000000
4978 2489 6 2.6667 28.010000 26.010000 6.010000
4979 2490 5 -2.6667 30.000000 24.000000 6.000000
4980 2490 6 2.6667 30.010000 24.010000 6.010000
4981 2491 1 2.0000 28.000000 24.000000 8.000000
4982 2491 2 -2.0000 28.010000 24.010000 8.010000
4983 2492 3 4.0000 30.000000 26.000000 10.000000
4984 2492 4 -4.0000 30.010000 26.010000 10.010000
4985 2493 5 -2.6667 30.000000 26.000000 8.000000
4986 2493 6 2.6667 30.010000 26.010000 8.010000
4987 2494 5 -2.6667 28.000000 26.000000 10.000000
4988 2494 6 2.6667 28.010000 26.010000 10.010000
4989 2495 5 -2.6667 30.000000 24.000000 10.000000
4990 2495 6 2.6667 30.010000 24.010000 10.010000
4991 2496 1 2.0000 28.000000 24.000000 12.000000
4992 2496 2 -2.0000 28.010000 24.010000 12.010000
4993 2497 3 4.0000 30.000000 26.000000 14.000000
4994 2497 4 -4.0000 30.010000 26.010000 14.010000
4995 2498 5 -2.6667 30.000000 26.000000 12.000000
4996 2498 6 2.6667 30.010000 26.010000 12.010000
4997 2499 5 -2.6667 28.000000 26.000000 14.000000
4998 2499 6 2.6667 28.010000 26.010000 14.010000
4999 2500 5 -2.6667 30.000000 24.000000 14.000000
5000 2500 6 2.6667 30.010000 24.010000 14.010000
5001 2501 1 2.0000 28.000000 24.000000 16.000000
5002 2501 2 -2.0000 28.010000 24.010000 16.010000
5003 2502 3 4.0000 30.000000 26.000000 18.000000
5004 2502 4 -4.0000 30.010000 26.010000 18.010000
5005 2503 5 -2.6667 30.000000 26.000000 16.000000
5006 2503 6 2.6667 30.010000 26.010000 16.010000
5007 2504 5 -2.6667 28.000000 26.000000 18.000000
5008 2504 6 2.6667 28.010000 26.010000 18.010000
5009 2505 5 -2.6667 30.000000 24.000000 18.000000
5010 2505 6 2.6667 30.010000 24.010000 18.010000
5011 2506 1 2.0000 28.000000 24.000000 20.000000
5012 2506 2 -2.0000 28.010000 24.010000 20.010000
5013 2507 3 4.0000 30.000000 26.000000 22.000000
5014 2507 4 -4.0000 30.010000 26.010000 22.010000
5015 2508 5 -2.6667 30.000000 26.000000 20.000000
5016 2508 6 2.6667 30.010000 26.010000 20.010000
5017 2509 5 -2.6667 28.000000 26.000000 22.000000
5018 2509 6 2.6667 28.010000 26.010000 22.010000
5019 2510 5 -2.6667 30.000000 24.000000 22.000000
5020 2510 6 2.6667 30.010000 24.010000 22.010000
5021 2511 1 2.0000 28.000000 24.000000 24.000000
5022 2511 2 -2.0000 28.010000 24.010000 24.010000
5023 2512 3 4.0000 30.000000 26.000000 26.000000
5024 2512 4 -4.0000 30.010000 26.010000 26.010000
5025 2513 5 -2.6667 30.000000 26.000000 24.000000
5026 2513 6 2.6667 30.010000 26.010000 24.010000
5027 2514 5 -2.6667 28.000000 26.000000 26.000000
5028 2514 6 2.6667 28.010000 26.010000 26.010000
5029 2515 5 -2.6667 30.000000 24.000000 26.000000
5030 2515 6 2.6667 30.010000 24.010000 26.010000
5031 2516 1 2.0000 28.000000 24.000000 28.000000
5032 2516 2 -2.0000 28.010000 24.010000 28.010000
5033 2517 3 4.0000 30.000000 26.000000 30.000000
5034 2517 4 -4.0000 30.010000 26.010000 30.010000
5035 2518 5 -2.6667 30.000000 26.000000 28.000000
5036 2518 6 2.6667 30.010000 26.010000 28.010000
5037 2519 5 -2.6667 28.000000 26.000000 30.000000
5038 2519 6 2.6667 28.010000 26.010000 30.010000
5039 2520 5 -2.6667 30.000000 24.000000 30.000000
5040 2520 6 2.6667 30.010000 24.010000 30.010000
5041 2521 1 2.0000 28.000000 28.000000 0.000000
5042 2521 2 -2.0000 28.010000 28.010000 0.010000
5043 2522 3 4.0000 30.000000 30.000000 2.000000
5044 2522 4 -4.0000 30.010000 30.010000 2.010000
5045 2523 5 -2.6667 30.000000 30.000000 0.000000
5046 2523 6 2.6667 30.010000 30.010000 0.010000
5047 2524 5 -2.6667 28.000000 30.000000 2.000000
5048 2524 6 2.6667 28.010000 30.010000 2.010000
5049 2525 5 -2.6667 30.000000 28.000000 2.000000
5050 2525 6 2.6667 30.010000 28.010000 2.010000
5051 2526 1 2.0000 28.000000 28.000000 4.000000
5052 2526 2 -2.0000 28.010000 28.010000 4.010000
5053 2527 3 4.0000 30.000000 30.000000 6.000000
5054 2527 4 -4.0000 30.010000 30.010000 6.010000
5055 2528 5 -2.6667 30.000000 30.000000 4.000000
5056 2528 6 2.6667 30.010000 30.010000 4.010000
5057 2529 5 -2.6667 28.000000 30.000000 6.000000
5058 2529 6 2.6667 28.010000 30.010000 6.010000
5059 2530 5 -2.6667 30.000000 28.000000 6.000000
5060 2530 6 2.6667 30.010000 28.010000 6.010000
5061 2531 1 2.0000 28.000000 28.000000 8.000000
5062 2531 2 -2.0000 28.010000 28.010000 8.010000
5063 2532 3 4.0000 30.000000 30.000000 10.000000
5064 2532 4 -4.0000 30.010000 30.010000 10.010000
5065 2533 5 -2.6667 30.000000 30.000000 8.000000
5066 2533 6 2.6667 30.010000 30.010000 8.010000
5067 2534 5 -2.6667 28.000000 30.000000 10.000000
5068 2534 6 2.6667 28.010000 30.010000 10.010000
5069 2535 5 -2.6667 30.000000 28.000000 10.000000
5070 2535 6 2.6667 30.010000 28.010000 10.010000
5071 2536 1 2.0000 28.000000 28.000000 12.000000
5072 2536 2 -2.0000 28.010000 28.010000 12.010000
5073 2537 3 4.0000 30.000000 30.000000 14.000000
5074 2537 4 -4.0000 30.010000 30.010000 14.010000
5075 2538 5 -2.6667 30.000000 30.000000 12.000000
5076 2538 6 2.6667 30.010000 30.010000 12.010000
5077 2539 5 -2.6667 28.000000 30.000000 14.000000
5078 2539 6 2.6667 28.010000 30.010000 14.010000
5079 2540 5 -2.6667 30.000000 28.000000 14.000000
5080 2540 6 2.6667 30.010000 28.010000 14.010000
5081 2541 1 2.0000 28.000000 28.000000 16.000000
5082 2541 2 -2.0000 28.010000 28.010000 16.010000
5083 2542 3 4.0000 30.000000 30.000000 18.000000
5084 2542 4 -4.0000 30.010000 30.010000 18.010000
5085 2543 5 -2.6667 30.000000 30.000000 16.000000
5086 2543 6 2.6667 30.010000 30.010000 16.010000
5087 2544 5 -2.6667 28.000000 30.000000 18.000000
5088 2544 6 2.6667 28.010000 30.010000 18.010000
5089 2545 5 -2.6667 30.000000 28.000000 18.000000
5090 2545 6 2.6667 30.010000 28.010000 18.010000
5091 2546 1 2.0000 28.000000 28.000000 20.000000
5092 2546 2 -2.0000 28.010000 28.010000 20.010000
5093 2547 3 4.0000 30.000000 30.000000 22.000000
5094 2547 4 -4.0000 30.010000 30.010000 22.010000
5095 2548 5 -2.6667 30.000000 30.000000 20.000000
5096 2548 6 2.6667 30.010000 30.010000 20.010000
5097 2549 5 -2.6667 28.000000 30.000000 22.000000
5098 2549 6 2.6667 28.010000 30.010000 22.010000
5099 2550 5 -2.6667 30.000000 28.000000 22.000000
5100 2550 6 2.6667 30.010000 28.010000 22.010000
5101 2551 1 2.0000 28.000000 28.000000 24.000000
5102 2551 2 -2.0000 28.010000 28.010000 24.010000
5103 2552 3 4.0000 30.000000 30.000000 26.000000
5104 2552 4 -4.0000 30.010000 30.010000 26.010000
5105 2553 5 -2.6667 30.000000 30.000000 24.000000
5106 2553 6 2.6667 30.010000 30.010000 24.010000
5107 2554 5 -2.6667 28.000000 30.000000 26.000000
5108 2554 6 2.6667 28.010000 30.010000 26.010000
5109 2555 5 -2.6667 30.000000 28.000000 26.000000
5110 2555 6 2.6667 30.010000 28.010000 26.010000
5111 2556 1 2.0000 28.000000 28.000000 28.000000
5112 2556 2 -2.0000 28.010000 28.010000 28.010000
5113 2557 3 4.0000 30.000000 30.000000 30.000000
5114 2557 4 -4.0000 30.010000 30.010000 30.010000
5115 2558 5 -2.6667 30.000000 30.000000 28.000000
5116 2558 6 2.6667 30.010000 30.010000 28.010000
5117 2559 5 -2.6667 28.000000 30.000000 30.000000
5118 2559 6 2.6667 28.010000 30.010000 30.010000
5119 2560 5 -2.6667 30.000000 28.000000 30.000000
5120 2560 6 2.6667 30.010000 28.010000 30.010000

Bonds

1 1 1 2
2 2 3 4
3 3 5 6
4 3 7 8
5 3 9 10
6 1 11 12
7 2 13 14
8 3 15 16
9 3 17 18
10 3 19 20
11 1 21 22
12 2 23 24
13 3 25 26
14 3 27 28
15 3 29 30
16 1 31 32
17 2 33 34
18 3 35 36
19 3 37 38
20 3 39 40
21 1 41 42
22 2 43 44
23 3 45 46
24 3 47 48
25 3 49 50
26 1 51 52
27 2 53 54
28 3 55 56
29 3 57 58
30 3 59 60
31 1 61 62
32 2 63 64
33 3 65 66
34 3 67 68
35 3 69 70
36 1 71 72
37 2 73 74
38 3 75 76
39 3 77 78
40 3 79 80
41 1 81 82
42 2 83 84
43 3 85 86
44 3 87 88
45 3 89 90
46 1 91 92
47 2 93 94
48 3 95 96
49 3 97 98
50 3 99 100
51 1 101 102
52 2 103 104
53 3 105 106
54 3 107 108
55 3 109 110
56 1 111 112
57 2 113 114
58 3 115 116
59 3 117 118
60 3 119 120
61 1 121 122
62 2 123 124
63 3 125 126
64 3 127 128
65 3 129 130
66 1 131 132
67 2 133 134
68 3 135 136
69 3 137 138
70 3 139 140
71 1 141 142
72 2 143 144
73 3 145 146
74 3 147 148
75 3 149 150
76 1 151 152
77 2 153 154
78 3 155 156
79 3 157 158
80 3 159 160
81 1 161 162
82 2 163 164
83 3 165 166
84 3 167 168
85 3 169 170
86 1 171 172
87 2 173 174
88 3 175 176
89 3 177 178
90 3 179 180
91 1 181 182
92 2 183 184
93 3 185 186
94 3 187 188
95 3 189 190
96 1 191 192
97 2 193 194
98 3 195 196
99 3 197 198
100 3 199 200
101 1 201 202
102 2 203 204
103 3 205 206
104 3 207 208
105 3 209 210
106 1 211 212
107 2 213 214
108 3 215 216
109 3 217 218
110 3 219 220
111 1 221 222
112 2 223 224
113 3 225 226
114 3 227 228
115 3 229 230
116 1 231 232
117 2 233 234
118 3 235 236
119 3 237 238
120 3 239 240
121 1 241 242
122 2 243 244
123 3 245 246
124 3 247 248
125 3 249 250
126 1 251 252
127 2 253 254
128 3 255 256
129 3 257 258
130 3 259 260
131 1 261 262
132 2 263 264
133 3 265 266
134 3 267 268
135 3 269 270
136 1 271 272
137 2 273 274
138 3 275 276
139 3 277 278
140 3 279 280
141 1 281 282
142 2 283 284
143 3 285 286
144 3 287 288
145 3 289 290
146 1 291 292
147 2 293 294
148 3 295 296
149 3 297 298
150 3 299 300
151 1 301 302
152 2 303 304
153 3 305 306
154 3 307 308
155 3 309 310
156 1 311 312
157 2 313 314
158 3 315 316
159 3 317 318
160 3 319 320
161 1 321 322
162 2 323 324
163 3 325 326
164 3 327 328
165 3 329 330
166 1 331 332
167 2 333 334
168 3 335 336
169 3 337 338
170 3 339 340
171 1 341 342
172 2 343 344
173 3 345 346
174 3 347 348
175 3 349 350
176 1 351 352
177 2 353 354
178 3 355 356
179 3 357 358
180 3 359 360
181 1 361 362
182 2 363 364
183 3 365 366
184 3 367 368
185 3 369 370
186 1 371 372
187 2 373 374
188 3 375 376
189 3 377 378
190 3 379 380
191 1 381 382
192 2 383 384
193 3 385 386
194 3 387 388
195 3 389 390
196 1 391 392
197 2 393 394
198 3 395 396
199 3 397 398
200 3 399 400
201 1 401 402
202 2 403 404
203 3 405 406
204 3 407 408
205 3 409 410
206 1 411 412
207 2 413 414
208 3 415 416
209 3 417 418
210 3 419 420
211 1 421 422
212 2 423 424
213 3 425 426
214 3 427 428
215 3 429 430
216 1 431 432
217 2 433 434
218 3 435 436
219 3 437 438
220 3 439 440
221 1 441 442
222 2 443 444
223 3 445 446
224 3 447 448
225 3 449 450
226 1 451 452
227 2 453 454
228 3 455 456
229 3 457 458
230 3 459 460
231 1 461 462
232 2 463 464
233 3 465 466
234 3 467 468
235 3 469 470
236 1 471 472
237 2 473 474
238 3 475 476
239 3 477 478
240 3 479 480
241 1 481 482
242 2 483 484
243 3 485 486
244 3 487 488
245 3 489 490
246 1 491 492
247 2 493 494
248 3 495 496
249 3 497 498
250 3 499 500
251 1 501 502
252 2 503 504
253 3 505 506
254 3 507 508
255 3 509 510
256 1 511 512
257 2 513 514
258 3 515 516
259 3 517 518
260 3 519 520
261 1 521 522
262 2 523 524
263 3 525 526
264 3 527 528
265 3 529 530
266 1 531 532
267 2 533 534
268 3 535 536
269 3 537 538
270 3 539 540
271 1 541 542
272 2 543 544
273 3 545 546
274 3 547 548
275 3 549 550
276 1 551 552
277 2 553 554
278 3 555 556
279 3 557 558
280 3 559 560
281 1 561 562
282 2 563 564
283 3 565 566
284 3 567 568
285 3 569 570
286 1 571 572
287 2 573 574
288 3 575 576
289 3 577 578
290 3 579 580
291 1 581 582
292 2 583 584
293 3 585 586
294 3 587 588
295 3 589 590
296 1 591 592
297 2 593 594
298 3 595 596
299 3 597 598
300 3 599 600
301 1 601 602
302 2 603 604
303 3 605 606
304 3 607 608
305 3 609 610
306 1 611 612
307 2 613 614
308 3 615 616
309 3 617 618
310 3 619 620
311 1 621 622
312 2 623 624
313 3 625 626
314 3 627 628
315 3 629 630
316 1 631 632
317 2 633 634
318 3 635 636
319 3 637 638
320 3 639 640
321 1 641 642
322 2 643 644
323 3 645 646
324 3 647 648
325 3 649 650
326 1 651 652
327 2 653 654
328 3 655 656
329 3 657 658
330 3 659 660
331 1 661 662
332 2 663 664
333 3 665 666
334 3 667 668
335 3 669 670
336 1 671 672
337 2 673 674
338 3 675 676
339 3 677 678
340 3 679 680
341 1 681 682
342 2 683 684
343 3 685 686
344 3 687 688
345 3 689 690
346 1 691 692
347 2 693 694
348 3 695 696
349 3 697 698
350 3 699 700
351 1 701 702
352 2 703 704
353 3 705 706
354 3 707 708
355 3 709 710
356 1 711 712
357 2 713 714
358 3 715 716
359 3 717 718
360 3 719 720
361 1 721 722
362 2 723 724
363 3 725 726
364 3 727 728
365 3 729 730
366 1 731 732
367 2 733 734
368 3 735 736
369 3 737 738
370 3 739 740
371 1 741 742
372 2 743 744
373 3 745 746
374 3 747 748
375 3 749 750
376 1 751 752
377 2 753 754
378 3 755 756
379 3 757 758
380 3 759 760
381 1 761 762
382 2 763 764
383 3 765 766
384 3 767 768
385 3 769 770
386 1 771 772
387 2 773 774
388 3 775 776
389 3 777 778
390 3 779 780
391 1 781 782
392 2 783 784
393 3 785 786
394 3 787 788
395 3 789 790
396 1 791 792
397 2 793 794
398 3 795 796
399 3 797 798
400 3 799 800
401 1 801 802
402 2 803 804
403 3 805 806
404 3 807 808
405 3 809 810
406 1 811 812
407 2 813 814
408 3 815 816
409 3 817 818
410 3 819 820
411 1 821 822
412 2 823 824
413 3 825 826
414 3 827 828
415 3 829 830
416 1 831 832
417 2 833 834
418 3 835 836
419 3 837 838
420 3 839 840
421 1 841 842
422 2 843 844
423 3 845 846
424 3 847 848
425 3 849 850
